258.178711 297.791748 0.041119
258.208130 298.002380 0.001736
258.026581 297.971497 0.039607
258.074188 297.919708 0.038872
258.197937 297.680420 0.039632
258.007904 298.050079 0.037585
258.254944 298.147827 0.039340
258.105804 298.124939 0.039079
257.997528 298.025696 0.038731
258.092987 298.050781 0.037199
258.052704 298.001007 0.036768
258.029846 297.994507 0.036835
258.048401 298.270630 0.037001
257.953583 298.006195 0.037206
258.111053 297.589752 0.036808
258.153870 298.008087 0.036594
258.085785 297.713959 0.036577
258.070221 298.001740 0.036779
257.911224 298.068481 0.036893
257.966919 297.926208 0.036604
258.140961 297.964294 0.037001
258.044037 297.812347 0.036745
258.001709 298.010559 0.037143
258.260254 297.774261 0.037712
258.135681 297.898193 0.037996
258.084229 297.861786 0.036925
258.089661 297.922638 0.037279
258.069397 297.696167 0.037575
258.074951 297.935394 0.037242
257.982788 298.061127 0.036929
258.008301 297.956665 0.037073
258.042847 298.049866 0.037002
258.032928 297.893005 0.038016
258.060913 297.752899 0.036956
257.899750 297.948059 0.036756
258.107056 298.139099 0.036698
258.110626 297.918030 0.036744
257.567200 297.478333 0.036492
258.160797 297.982971 0.036911
257.980194 298.054596 0.037123
258.150940 298.166504 0.036878
258.150024 298.151947 0.036567
258.167297 297.886047 0.036496
257.987030 298.028839 0.036693
257.924408 298.209991 0.036839
258.006439 298.007874 0.036980
258.234680 298.043427 0.036922
257.986237 298.070282 0.040623
258.120850 297.913544 0.044273
258.011963 297.920532 0.040086
258.066650 298.013123 0.041732
258.149231 297.796417 0.040800
258.082550 297.902710 0.042836
258.154602 297.885742 0.041354
258.202667 297.976318 0.040053
258.025085 297.890991 0.039101
258.071869 298.050812 0.040427
258.064148 298.071350 0.038853
257.974243 297.944763 0.038542
258.202057 298.296478 0.039594
258.097412 297.981903 0.039669
258.125061 297.858398 0.039360
258.054260 297.882080 0.039496
257.936768 298.022858 0.038848
258.069946 297.905518 0.038913
258.243469 298.458954 0.039439
258.068024 297.875244 0.038748
257.985626 297.851746 0.039096
258.201904 297.933380 0.040078
257.985107 297.917450 0.038635
257.989502 298.093719 0.039471
258.088074 298.151428 0.039487
258.167664 297.900909 0.038778
258.167725 297.976440 0.039703
257.972290 298.097290 0.039821
257.960083 297.872620 0.038883
258.163055 297.619690 0.039592
258.081757 297.859955 0.038579
258.028137 298.126526 0.039290
258.152405 297.996796 0.040062
258.041016 297.956604 0.038605
258.058014 297.968750 0.038437
258.008881 298.066650 0.039717
257.893341 297.916382 0.038572
258.083618 298.107788 0.038932
258.244934 298.277496 0.040133
258.266235 298.061523 0.039086
258.102905 297.982056 0.039691
258.266510 298.031982 0.039504
258.318146 297.675720 0.038783
258.115204 297.791290 0.039762
258.187988 297.908203 0.038623
258.023010 297.978790 0.039107
258.212982 297.619629 0.039173
258.005829 297.920715 0.038854
258.224518 298.146637 0.039672
258.226318 298.195709 0.039973
258.144226 297.507507 0.038740
258.093109 298.105255 0.038719
258.009583 297.552429 0.039287
258.168030 297.498962 0.038760
258.098633 297.740265 0.039141
258.041504 297.647095 0.039786
258.071350 297.772766 0.038529
258.072723 297.332489 0.039592
258.100555 297.761810 0.039366
257.932648 297.676300 0.038939
258.188416 297.816223 0.039525
257.851471 297.347046 0.040109
257.993073 297.887695 0.038997
257.841583 297.751862 0.040278
257.908630 297.535095 0.039855
258.111694 297.666077 0.039544
257.924225 297.819763 0.039871
258.071716 297.504639 0.039082
258.190247 297.709473 0.039711
258.359955 297.784180 0.039567
258.287506 297.761383 0.038718
258.490753 297.916931 0.039715
258.248230 297.841766 0.038788
258.104919 297.865753 0.039346
258.504089 297.659119 0.040184
258.174957 297.807220 0.038943
258.314697 297.966797 0.039439
258.195953 297.704071 0.040002
258.522919 297.465210 0.039047
258.362518 297.646729 0.039806
258.640533 297.937073 0.039207
258.685608 298.161560 0.039386
258.571869 297.877350 0.039577
258.619629 297.640930 0.038642
258.594330 297.810730 0.039335
258.946533 297.985229 0.039714
258.738739 297.716675 0.039455
258.682373 297.755920 0.039600
258.629181 297.967224 0.039841
258.806183 297.845337 0.039202
258.683838 297.718414 0.039934
257.748322 297.398834 0.038805
258.665497 297.576111 0.039550
258.012482 297.553558 0.039719
258.692078 297.729431 0.039160
258.602356 297.814209 0.039401
258.771057 297.719940 0.040047
258.812988 297.910095 0.038756
259.347656 298.627808 0.040024
259.363434 298.143860 0.040521
259.536560 298.302979 0.039861
259.788635 298.589020 0.040628
259.532349 298.023407 0.039262
259.387939 297.983826 0.039831
259.205322 298.579102 0.040119
258.984161 298.294006 0.039187
258.847595 298.578308 0.039893
259.161530 298.432220 0.038912
258.985321 298.638000 0.039986
259.606537 298.887360 0.039633
259.612061 298.401581 0.039135
259.831543 298.402649 0.040000
261.112823 298.838806 0.039620
260.153320 298.900146 0.040110
261.223297 299.955872 0.040134
261.216156 300.555817 0.040048
260.888367 299.730591 0.040420
261.430298 300.102112 0.039320
261.000916 300.225250 0.039431
261.522888 300.380798 0.041065
261.708313 300.142578 0.039519
261.716492 299.621918 0.040091
262.062134 300.574402 0.039904
262.815918 301.078186 0.039520
262.631744 300.648315 0.039741
261.950470 301.951599 0.039920
262.039856 302.504578 0.040100
262.052124 301.695831 0.040100
261.975189 302.333252 0.040682
262.245422 300.766357 0.040183
262.532837 299.810577 0.039029
262.851562 300.391937 0.039949
262.765991 300.099426 0.041266
262.457184 300.463226 0.039299
262.404724 300.494293 0.040234
261.845337 301.201569 0.039366
261.759827 300.796753 0.039890
261.417816 300.628967 0.040100
261.158661 300.673309 0.039559
261.002655 300.274475 0.041213
260.373901 298.692535 0.039071
260.463806 298.071777 0.039727
260.239594 297.276611 0.039750
259.350494 296.892090 0.040733
259.053070 296.341309 0.039494
258.821991 295.272308 0.038945
258.101837 294.651428 0.039546
258.044037 293.815186 0.039609
257.812500 294.695404 0.039275
257.879364 294.755096 0.040214
258.166534 293.973999 0.040417
257.806763 294.217255 0.039407
258.377533 293.311340 0.040764
258.743225 292.744965 0.039370
259.364960 293.452179 0.039693
259.189087 293.943787 0.039765
259.136841 293.419739 0.038769
259.392578 294.079956 0.039770
259.410217 294.071381 0.039172
259.101501 293.705811 0.039489
258.625671 293.670044 0.039883
257.839661 293.177399 0.039494
257.376801 293.539307 0.039892
257.013000 294.108490 0.041068
257.048309 293.104584 0.040119
256.962280 293.057648 0.040339
256.076355 292.664795 0.039090
255.785797 293.167969 0.039651
255.397781 292.335205 0.040539
255.962708 291.119629 0.041381
255.215576 290.859589 0.039567
255.364944 289.272705 0.039278
255.970062 288.658936 0.040085
256.257782 289.645233 0.040247
257.458252 287.644836 0.039661
256.932587 287.515656 0.040697
257.236725 287.245483 0.039374
257.282410 286.886993 0.040408
257.226227 285.875336 0.040374
255.910187 286.914246 0.039200
255.086517 286.430267 0.040440
253.910538 287.335388 0.039219
253.334885 285.891418 0.040053
251.758835 285.785583 0.040039
250.467667 283.166931 0.039693
249.170135 282.647339 0.039772
248.547028 281.824005 0.039827
246.652496 280.877350 0.039670
244.706879 280.027466 0.039788
243.532593 278.263977 0.039219
242.225739 276.680725 0.040942
240.066696 276.328339 0.039501
239.572128 274.372681 0.040622
237.484772 273.510864 0.041012
236.043686 271.707031 0.039752
235.627762 271.150513 0.040361
234.029343 271.730347 0.038959
233.747360 269.360596 0.039981
232.040207 269.806824 0.039962
230.435318 269.519897 0.039460
229.772125 269.141022 0.040039
229.085632 268.539307 0.039393
228.905243 268.393005 0.040116
228.220459 269.871765 0.040973
228.925751 268.609955 0.038866
228.253601 269.874512 0.040311
228.494141 270.183533 0.039598
227.888885 269.744598 0.039332
228.832062 269.352722 0.040043
229.231277 269.385101 0.039369
229.210922 269.358002 0.039904
229.750412 270.321167 0.040069
229.665314 270.925476 0.039482
230.294693 271.678284 0.040232
229.940018 272.341125 0.039854
229.679993 272.248138 0.039963
230.396149 273.647156 0.039722
230.427811 272.210754 0.039070
230.855865 274.357422 0.040353
231.248749 273.867188 0.039434
231.366531 273.759796 0.039271
232.123917 274.366211 0.039758
233.035980 274.106171 0.039229
233.239182 275.681335 0.040046
233.192566 272.685852 0.039739
233.640198 272.934387 0.039685
234.015900 273.617065 0.039808
234.345413 272.140747 0.039253
235.657639 273.977051 0.039172
236.158783 273.444855 0.040021
236.400299 271.831329 0.039037
237.823822 271.329132 0.040153
237.352341 272.563446 0.040529
237.620377 273.022827 0.039600
238.432068 271.710022 0.040489
239.159988 271.944214 0.039945
239.598053 271.625488 0.040186
239.606934 272.258118 0.040333
239.722153 273.057770 0.039818
239.370331 271.818085 0.040083
239.589645 271.234009 0.039312
240.633377 269.127167 0.040185
241.266708 270.614685 0.040127
241.814087 269.205231 0.040508
242.992355 266.325317 0.040148
242.668121 266.956940 0.039240
243.208633 264.932587 0.040319
243.248596 266.314484 0.040231
242.956985 266.388489 0.039404
243.434921 265.234802 0.040007
244.542633 263.440735 0.038973
244.710114 261.240112 0.039842
245.350037 259.753754 0.040529
245.897842 258.584534 0.040009
247.699097 256.402252 0.040097
248.595108 255.583862 0.039265
250.560486 254.916504 0.041254
250.824783 255.119415 0.039810
251.087021 254.823486 0.041007
250.555984 254.611908 0.040495
251.892685 254.488281 0.040437
251.926300 255.367279 0.040256
251.852921 255.653198 0.040281
251.780945 257.870361 0.040783
252.324707 259.259521 0.041455
251.719498 254.183167 0.040478
253.586197 259.223755 0.040655
252.614822 258.613159 0.040744
253.355286 255.643829 0.040391
253.316437 255.363647 0.040613
253.378754 254.282974 0.041950
252.927063 257.329773 0.040695
252.625046 255.274414 0.041498
252.032379 255.915894 0.040159
252.270737 254.154633 0.039520
252.434570 253.884064 0.042660
250.864197 254.789185 0.039599
251.356293 252.855164 0.040856
250.568848 251.797989 0.039733
251.283234 251.571686 0.041063
252.037460 250.886444 0.039618
251.739502 250.934784 0.040572
251.465607 251.575653 0.040884
251.544128 250.834686 0.041268
251.455215 250.183746 0.041280
250.949463 251.219910 0.040918
250.613327 251.735977 0.045314
251.364059 248.291809 0.039715
251.464249 248.481873 0.042257
250.917999 249.501251 0.043192
251.078995 246.614426 0.040249
252.394073 247.122086 0.040923
250.258591 247.927063 0.041601
250.786377 246.012039 0.040365
251.061203 245.503189 0.041791
250.729675 244.962936 0.042600
250.413177 245.524582 0.043284
249.716125 246.278961 0.039818
249.729309 246.242371 0.041289
249.202469 249.451294 0.043401
249.389801 248.393707 0.041903
248.510117 249.397125 0.040446
247.962616 250.893219 0.040878
247.158325 251.420074 0.039715
247.990952 252.593842 0.040140
247.707123 252.922562 0.039133
248.043060 255.428955 0.040122
248.170227 256.145996 0.040107
247.563522 256.923309 0.039701
245.993332 259.661133 0.041010
247.210724 257.497253 0.040099
246.661087 259.061829 0.040084
245.464478 258.415527 0.043340
245.770126 259.283203 0.040078
244.526993 259.839417 0.045078
245.096695 259.598602 0.041690
244.678574 262.096191 0.040261
246.218369 260.593567 0.040091
244.595154 263.467834 0.040817
243.316833 260.147400 0.040826
244.100037 261.045746 0.042169
244.483780 264.486969 0.042197
245.398071 264.002167 0.039901
245.818054 264.149902 0.039969
244.807953 263.900024 0.041372
246.707504 265.158661 0.039649
246.574112 264.328796 0.041486
246.709229 266.478729 0.040178
246.593872 266.937225 0.040319
246.630951 267.443024 0.040198
246.668671 272.063599 0.040192
246.932114 270.494568 0.041412
246.774872 270.741028 0.039575
247.078415 271.022888 0.039838
247.367020 270.622986 0.040808
247.167419 270.539062 0.039280
247.146637 270.302704 0.040441
246.282593 272.583557 0.039569
245.659821 272.144440 0.040860
244.889282 273.781769 0.040281
244.187347 276.527222 0.039820
245.080612 274.920898 0.040354
244.759735 275.238220 0.040641
244.168182 275.897644 0.041467
244.695068 274.661255 0.040118
244.019363 275.409363 0.039791
242.954895 277.484589 0.040017
244.125000 277.776306 0.039158
243.707474 277.908020 0.040201
243.141541 278.826965 0.040468
245.184067 280.628174 0.040633
243.699417 279.541199 0.040580
243.734680 279.858276 0.039360
243.478836 280.294128 0.040008
243.555878 281.710938 0.039519
244.098221 280.789856 0.040155
244.429352 281.569550 0.040010
244.624268 281.510925 0.039689
244.783508 281.788483 0.040207
244.635437 282.378723 0.039756
244.683990 282.918549 0.040276
244.863953 282.491028 0.039909
244.723053 282.780334 0.039029
244.971237 282.809235 0.040258
244.859360 283.109344 0.039400
245.280319 282.396240 0.039006
245.016266 282.620178 0.040346
245.952393 282.022034 0.039318
245.478729 282.581512 0.039998
245.394669 283.196838 0.039805
245.029373 282.909851 0.039501
245.556366 282.945251 0.040515
244.996872 282.653076 0.039662
245.797989 283.288879 0.040526
245.410278 283.410217 0.040398
244.911179 283.410950 0.039028
245.556244 282.839661 0.040599
245.599792 283.666779 0.039749
245.183578 283.805237 0.039970
245.695496 283.155273 0.040973
245.850464 282.148499 0.039984
245.694626 283.150146 0.040801
245.614838 281.904785 0.040745
246.132965 282.363464 0.042587
246.026978 283.558899 0.040045
245.480042 283.478149 0.040146
246.106110 283.191559 0.038881
245.491623 283.853149 0.039999
245.372192 282.631409 0.040662
245.393066 283.224792 0.038979
246.060867 282.752655 0.040409
245.595047 282.544220 0.039514
245.166351 283.357056 0.039343
245.785355 282.745270 0.040312
245.749176 283.667908 0.039592
246.100357 283.518250 0.040211
246.180450 283.720032 0.040548
246.569000 283.830811 0.039677
246.371170 283.807983 0.041181
247.315033 282.032562 0.039082
246.867538 283.210205 0.039857
247.897720 282.296783 0.039854
248.454758 281.367554 0.039486
248.989380 281.496979 0.040402
249.136536 281.321442 0.039425
248.703003 282.583313 0.039922
249.117859 281.346008 0.040147
249.326660 279.912170 0.039268
249.294479 280.814148 0.040331
248.847473 281.478088 0.039287
249.003204 280.409607 0.039360
250.070602 280.093018 0.040357
250.485077 280.044586 0.039321
250.241669 278.561920 0.040368
250.836029 278.912018 0.039883
250.008057 278.330475 0.039530
249.792892 277.782928 0.040514
249.040405 276.104828 0.038840
250.200256 274.782318 0.039882
249.105377 273.539703 0.039880
249.902130 271.593506 0.038978
249.710266 271.348846 0.040321
249.714111 269.608459 0.040196
249.127060 269.041992 0.039443
250.228943 269.145752 0.039931
249.227142 268.165466 0.039331
249.604980 265.285858 0.040539
249.279602 263.774506 0.039970
249.394714 263.641479 0.039871
249.019958 261.742554 0.039794
249.079941 260.453613 0.039674
248.648773 259.844360 0.040443
248.725769 258.813354 0.039578
248.548767 257.959106 0.040881
248.936386 257.632172 0.040650
248.295166 255.987061 0.039863
248.967255 255.991516 0.041947
248.201935 251.864136 0.039442
248.929108 254.073090 0.042186
249.013641 254.994522 0.039407
249.385986 255.704742 0.043509
246.951965 255.168213 0.043198
248.580597 253.325775 0.042769
248.845581 252.140411 0.039688
248.861023 251.798462 0.042713
249.121185 251.912567 0.039772
249.579285 251.990234 0.040353
248.399506 253.024414 0.040960
249.284927 252.256226 0.040628
249.150116 252.182755 0.040744
249.535538 251.760590 0.041180
249.493805 249.694916 0.041490
249.488968 249.289734 0.039442
248.865189 248.821548 0.040671
250.320389 247.545486 0.040594
248.722321 247.653091 0.042934
249.597534 247.353683 0.042460
249.938126 246.399719 0.041146
250.395477 245.812241 0.040766
249.319427 246.702515 0.041205
249.099548 245.970657 0.041740
249.455185 246.207123 0.040778
249.300140 244.135544 0.040216
248.799347 244.671234 0.041085
248.304657 245.362976 0.041376
248.823227 245.602478 0.040844
247.602859 246.434326 0.041033
248.135483 246.835938 0.040197
248.875214 245.835114 0.041298
246.916931 245.891479 0.041043
248.491165 245.954468 0.042465
244.165222 242.454544 0.040203
248.280396 244.312881 0.041308
248.311172 244.759735 0.039915
249.923630 242.835571 0.041487
249.121887 243.711975 0.042756
248.502289 243.329788 0.040135
248.471649 243.004150 0.041200
249.336121 242.337753 0.048171
247.938461 242.701675 0.040660
247.900528 243.483917 0.041782
246.022156 244.099396 0.041088
249.077316 242.156540 0.042741
247.755814 243.560226 0.041136
247.114487 244.325394 0.043742
246.802490 244.119598 0.041445
246.793182 244.007217 0.044220
244.733963 243.758530 0.041846
246.746582 242.547791 0.046414
245.657562 242.383163 0.044252
245.898773 243.428452 0.042417
246.341370 242.331940 0.044394
246.274017 242.651154 0.046862
243.332230 243.252106 0.050707
246.469833 243.008972 0.045209
245.373322 243.927124 0.043291
243.789658 244.917572 0.046963
244.434509 245.055084 0.046296
244.322296 244.056732 0.050352
245.054108 245.106873 0.045182
